ClientCalcs,Gflops,Temperature,Errors
3,118.805,68,0
3,118.805,68,0
3,118.805,68,0
3,118.805,68,0
3,118.805,68,0
3,118.805,68,0
3,118.805,68,0
3,118.805,68,0
3,118.805,68,0
3,118.805,68,0
3,118.805,68,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,69,0
3,118.805,70,0
3,118.805,70,0
3,118.805,70,0
3,118.805,70,0
3,118.805,70,0
3,118.805,70,0
3,118.805,70,0
3,118.805,70,0
3,118.805,70,0
3,118.805,70,0
3,118.805,70,0
3,118.805,70,0
3,118.805,70,0
3,118.805,70,0
3,118.805,70,0
3,118.805,70,0
3,118.805,70,0
3,118.805,70,0
3,118.805,70,0
3,118.805,72,0
3,118.805,72,0
3,118.805,72,0
3,118.805,72,0
3,118.805,72,0
3,118.805,72,0
3,118.805,72,0
3,118.805,72,0
3,118.805,72,0
3,118.805,72,0
3,118.805,72,0
3,118.805,72,0
3,118.805,72,0
3,118.805,72,0
3,118.805,72,0
3,118.805,72,0
3,118.805,72,0
3,118.805,72,0
3,118.805,72,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
3,118.805,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
6,119.873,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
9,118.178,74,0
