ClientCalcs,Gflops,Temperature,Errors
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,69,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,71,0
3,118.531,73,0
3,118.531,73,0
3,118.531,73,0
3,118.531,73,0
3,118.531,73,0
3,118.531,73,0
3,118.531,73,0
3,118.531,73,0
3,118.531,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,73,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
6,121.567,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,72,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,73,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
9,121.764,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,73,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
12,121.222,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,74,0
15,120.827,73,0
15,120.827,73,0
15,120.827,73,0
15,120.827,73,0
15,120.827,73,0
15,120.827,73,0
15,120.827,73,0
15,120.827,73,0
15,120.827,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,74,0
18,120.622,74,0
18,120.622,74,0
18,120.622,74,0
18,120.622,74,0
18,120.622,74,0
18,120.622,74,0
18,120.622,74,0
18,120.622,74,0
18,120.622,74,0
18,120.622,74,0
18,120.622,74,0
18,120.622,74,0
18,120.622,74,0
18,120.622,74,0
18,120.622,74,0
18,120.622,74,0
18,120.622,74,0
18,120.622,74,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
18,120.622,73,0
21,120.815,73,0
21,120.815,73,0
21,120.815,73,0
21,120.815,73,0
21,120.815,73,0
21,120.815,73,0
21,120.815,73,0
21,120.815,73,0
21,120.815,73,0
21,120.815,73,0
21,120.815,73,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
21,120.815,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,74,0
24,117.764,73,0
24,117.764,73,0
24,117.764,73,0
24,117.764,73,0
24,117.764,73,0
24,117.764,73,0
24,117.764,73,0
24,117.764,73,0
24,117.764,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,73,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,72,0
27,119.985,71,0
27,119.985,71,0
27,119.985,71,0
27,119.985,71,0
27,119.985,71,0
27,119.985,71,0
27,119.985,71,0
27,119.985,71,0
27,119.985,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
30,120.816,71,0
