        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , PWR_SRC Power Draw [W] , PWR_SRC Voltage [V] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2024-12-09 14:47:29 ,        1350.0   ,           1500.2   ,               65.8   ,        74.5   ,            342   ,          0   ,                        0   ,                   0   ,                    0   ,               15.9   ,                   4.1   ,                 12.4   ,              12.4   ,              16   ,        0.6930   ,               81.0   ,                 13420   ,
2024-12-09 14:47:30 ,        1350.0   ,           1500.2   ,               65.8   ,        74.4   ,            342   ,          0   ,                        0   ,                   0   ,                    0   ,               16.5   ,                   4.5   ,                 13.0   ,              12.4   ,              16   ,        0.6930   ,               82.0   ,                 13427   ,
2024-12-09 14:47:31 ,        1350.0   ,           1500.2   ,               65.8   ,        74.5   ,            342   ,          9   ,                        1   ,                   0   ,                    3   ,               15.9   ,                   4.0   ,                 12.4   ,              12.4   ,              16   ,        0.6930   ,               73.0   ,                 13427   ,
2024-12-09 14:47:32 ,        1350.0   ,           1500.2   ,               65.8   ,        74.6   ,            342   ,          4   ,                        0   ,                   0   ,                    1   ,               16.2   ,                   4.2   ,                 12.7   ,              12.4   ,              16   ,        0.6930   ,               76.0   ,                 13416   ,
2024-12-09 14:47:33 ,        1350.0   ,           1500.2   ,               65.9   ,        74.7   ,            342   ,          8   ,                        1   ,                   0   ,                    3   ,               16.3   ,                   4.3   ,                 12.8   ,              12.4   ,              16   ,        0.6930   ,               81.0   ,                 13407   ,
2024-12-09 14:47:34 ,        1350.0   ,           1500.2   ,               65.7   ,        74.5   ,            342   ,          8   ,                        1   ,                   0   ,                    3   ,               15.8   ,                   3.9   ,                 12.3   ,              12.4   ,              16   ,        0.6930   ,               97.0   ,                 13403   ,
2024-12-09 14:47:35 ,        1350.0   ,           1500.2   ,               66.2   ,        75.0   ,            342   ,          5   ,                        1   ,                   0   ,                    2   ,               16.4   ,                   4.5   ,                 12.9   ,              12.4   ,              16   ,        0.6930   ,               80.0   ,                 13393   ,
2024-12-09 14:47:36 ,        1350.0   ,           1500.2   ,               66.4   ,        75.2   ,            342   ,         11   ,                        1   ,                   0   ,                    4   ,               16.4   ,                   4.4   ,                 12.9   ,              12.4   ,              16   ,        0.6930   ,               85.0   ,                 13391   ,
2024-12-09 14:47:37 ,        1350.0   ,           1500.2   ,               66.4   ,        75.1   ,            342   ,         10   ,                        1   ,                   0   ,                    4   ,               15.8   ,                   3.8   ,                 12.3   ,              12.4   ,              16   ,        0.6930   ,               81.0   ,                 13391   ,
2024-12-09 14:47:38 ,        1350.0   ,           1500.2   ,               66.2   ,        75.0   ,            342   ,          0   ,                        0   ,                   0   ,                    0   ,               15.7   ,                   3.7   ,                 12.2   ,              12.4   ,              16   ,        0.6930   ,               79.0   ,                 13387   ,
2024-12-09 14:47:39 ,        1350.0   ,           1500.2   ,               66.0   ,        74.8   ,            345   ,          0   ,                        0   ,                   0   ,                    0   ,               15.8   ,                   3.9   ,                 12.3   ,              12.4   ,              16   ,        0.6930   ,               93.0   ,                 13509   ,
2024-12-09 14:47:40 ,        1140.0   ,           1500.2   ,               70.8   ,        79.8   ,            487   ,          3   ,                        0   ,                   0   ,                    1   ,               48.5   ,                  26.0   ,                 45.0   ,              12.4   ,               1   ,        0.6430   ,               79.0   ,                 13676   ,
2024-12-09 14:47:41 ,        1125.0   ,           1500.2   ,               72.3   ,        81.3   ,            487   ,         90   ,                       64   ,                   0   ,                    4   ,               48.7   ,                  26.2   ,                 45.2   ,              12.4   ,               1   ,        0.6430   ,               81.0   ,                 13674   ,
2024-12-09 14:47:42 ,        1125.0   ,           1500.2   ,               72.9   ,        81.8   ,            487   ,         97   ,                       68   ,                   0   ,                    5   ,               48.2   ,                  25.8   ,                 44.7   ,              12.4   ,               1   ,        0.6430   ,               73.0   ,                 13674   ,
2024-12-09 14:47:43 ,        1125.0   ,           1500.2   ,               73.3   ,        82.3   ,            487   ,         98   ,                       69   ,                   0   ,                    5   ,               48.2   ,                  25.5   ,                 44.7   ,              12.4   ,               1   ,        0.6430   ,               79.0   ,                 13675   ,
2024-12-09 14:47:44 ,        1080.0   ,           1500.2   ,               73.5   ,        82.5   ,            487   ,         98   ,                       69   ,                   0   ,                    5   ,               48.8   ,                  26.2   ,                 45.3   ,              12.4   ,               1   ,        0.6310   ,               83.0   ,                 13673   ,
2024-12-09 14:47:45 ,        1110.0   ,           1500.2   ,               73.8   ,        83.0   ,            487   ,         98   ,                       68   ,                   0   ,                    4   ,               48.2   ,                  25.7   ,                 44.7   ,              12.2   ,               1   ,        0.6430   ,               86.0   ,                 13694   ,
2024-12-09 14:47:46 ,        1095.0   ,           1500.2   ,               74.2   ,        83.2   ,            487   ,         98   ,                       67   ,                   0   ,                    4   ,               48.3   ,                  25.6   ,                 44.8   ,              12.4   ,               1   ,        0.6370   ,               83.0   ,                 13703   ,
2024-12-09 14:47:47 ,        1095.0   ,           1500.2   ,               74.4   ,        83.4   ,            487   ,         99   ,                       69   ,                   0   ,                    5   ,               47.9   ,                  25.4   ,                 44.4   ,              12.4   ,               1   ,        0.6370   ,               87.0   ,                 13704   ,
2024-12-09 14:47:48 ,        1095.0   ,           1500.2   ,               74.8   ,        83.8   ,            487   ,         98   ,                       68   ,                   0   ,                    5   ,               48.0   ,                  25.5   ,                 44.5   ,              12.4   ,               1   ,        0.6370   ,               78.0   ,                 13703   ,
2024-12-09 14:47:49 ,        1095.0   ,           1500.2   ,               75.0   ,        84.1   ,            487   ,         98   ,                       68   ,                   0   ,                    5   ,               48.6   ,                  25.8   ,                 45.1   ,              12.4   ,               1   ,        0.6370   ,               84.0   ,                 13693   ,
2024-12-09 14:47:50 ,        1095.0   ,           1500.2   ,               75.3   ,        84.4   ,            487   ,         98   ,                       68   ,                   0   ,                    4   ,               48.8   ,                  26.0   ,                 45.3   ,              12.4   ,               1   ,        0.6370   ,               83.0   ,                 13688   ,
2024-12-09 14:47:51 ,        1110.0   ,           1500.2   ,               75.7   ,        84.6   ,            487   ,         98   ,                       68   ,                   0   ,                    4   ,               48.6   ,                  25.9   ,                 45.1   ,              12.4   ,               1   ,        0.6370   ,               82.0   ,                 13688   ,
2024-12-09 14:47:52 ,        1065.0   ,           1500.2   ,               75.8   ,        84.9   ,            487   ,         98   ,                       68   ,                   0   ,                    4   ,               48.4   ,                  25.7   ,                 44.9   ,              12.4   ,               1   ,        0.6250   ,               77.0   ,                 13684   ,
2024-12-09 14:47:53 ,        1080.0   ,           1500.2   ,               75.9   ,        85.1   ,            487   ,         98   ,                       69   ,                   0   ,                    5   ,               48.4   ,                  25.6   ,                 44.9   ,              12.4   ,               1   ,        0.6370   ,               83.0   ,                 13684   ,
2024-12-09 14:47:54 ,        1095.0   ,           1500.2   ,               76.2   ,        85.2   ,            487   ,         99   ,                       69   ,                   0   ,                    5   ,               48.1   ,                  25.3   ,                 44.6   ,              12.4   ,               1   ,        0.6370   ,               72.0   ,                 13682   ,
2024-12-09 14:47:55 ,        1080.0   ,           1500.2   ,               76.2   ,        85.3   ,            487   ,         99   ,                       69   ,                   0   ,                    5   ,               47.8   ,                  25.2   ,                 44.3   ,              12.4   ,               1   ,        0.6310   ,               81.0   ,                 13684   ,
2024-12-09 14:47:56 ,        1095.0   ,           1500.2   ,               76.5   ,        85.6   ,            487   ,         99   ,                       68   ,                   0   ,                    4   ,               47.9   ,                  25.4   ,                 44.4   ,              12.4   ,               1   ,        0.6370   ,               73.0   ,                 13683   ,
2024-12-09 14:47:57 ,        1095.0   ,           1500.2   ,               76.8   ,        85.9   ,            487   ,         98   ,                       68   ,                   0   ,                    4   ,               48.3   ,                  25.7   ,                 44.8   ,              12.4   ,               1   ,        0.6370   ,               79.0   ,                 13679   ,
2024-12-09 14:47:58 ,        1095.0   ,           1500.2   ,               76.9   ,        86.2   ,            487   ,         98   ,                       68   ,                   0   ,                    4   ,               48.1   ,                  25.5   ,                 44.6   ,              12.4   ,               1   ,        0.6310   ,               81.0   ,                 13682   ,
2024-12-09 14:47:59 ,        1095.0   ,           1500.2   ,               77.1   ,        86.2   ,            487   ,         98   ,                       68   ,                   0   ,                    5   ,               47.8   ,                  25.2   ,                 44.3   ,              12.4   ,               1   ,        0.6370   ,               86.0   ,                 13676   ,
2024-12-09 14:48:00 ,        1095.0   ,           1500.2   ,               77.3   ,        86.5   ,            487   ,         98   ,                       68   ,                   0   ,                    5   ,               48.4   ,                  25.6   ,                 44.9   ,              12.4   ,               1   ,        0.6370   ,               85.0   ,                 13679   ,
2024-12-09 14:48:01 ,        1080.0   ,           1500.2   ,               77.3   ,        86.5   ,            487   ,         98   ,                       68   ,                   0   ,                    4   ,               48.0   ,                  25.5   ,                 44.5   ,              12.4   ,               1   ,        0.6370   ,               90.0   ,                 13684   ,
2024-12-09 14:48:02 ,        1125.0   ,           1500.2   ,               77.5   ,        86.5   ,            487   ,         98   ,                       67   ,                   0   ,                    4   ,               47.6   ,                  25.2   ,                 44.1   ,              12.4   ,               1   ,        0.6430   ,               82.0   ,                 13684   ,
2024-12-09 14:48:03 ,        1065.0   ,           1500.2   ,               77.7   ,        86.9   ,            487   ,         98   ,                       67   ,                   0   ,                    4   ,               48.2   ,                  25.5   ,                 44.7   ,              12.4   ,               1   ,        0.6250   ,               83.0   ,                 13685   ,
2024-12-09 14:48:04 ,        1095.0   ,           1500.2   ,               78.0   ,        87.2   ,            487   ,         99   ,                       68   ,                   0   ,                    4   ,               47.8   ,                  25.1   ,                 44.3   ,              12.4   ,               1   ,        0.6310   ,               87.0   ,                 13683   ,
2024-12-09 14:48:05 ,        1065.0   ,           1500.2   ,               78.2   ,        87.5   ,            487   ,         99   ,                       68   ,                   0   ,                    5   ,               48.3   ,                  25.6   ,                 44.8   ,              12.4   ,               1   ,        0.6250   ,               82.0   ,                 13675   ,
2024-12-09 14:48:06 ,        1095.0   ,           1500.2   ,               78.3   ,        87.5   ,            487   ,         99   ,                       68   ,                   0   ,                    4   ,               47.9   ,                  25.2   ,                 44.4   ,              12.4   ,               1   ,        0.6370   ,               82.0   ,                 13680   ,
2024-12-09 14:48:07 ,        1080.0   ,           1500.2   ,               78.4   ,        87.6   ,            487   ,         99   ,                       68   ,                   0   ,                    4   ,               48.1   ,                  25.3   ,                 44.6   ,              12.4   ,               1   ,        0.6310   ,               80.0   ,                 13679   ,
2024-12-09 14:48:08 ,        1065.0   ,           1500.2   ,               78.4   ,        87.7   ,            487   ,         98   ,                       68   ,                   0   ,                    4   ,               47.9   ,                  25.1   ,                 44.4   ,              12.4   ,               1   ,        0.6310   ,               80.0   ,                 13679   ,
2024-12-09 14:48:09 ,        1080.0   ,           1500.2   ,               78.5   ,        87.7   ,            487   ,         98   ,                       68   ,                   0   ,                    4   ,               48.0   ,                  25.3   ,                 44.5   ,              12.4   ,               1   ,        0.6310   ,               74.0   ,                 13676   ,
2024-12-09 14:48:10 ,        1080.0   ,           1500.2   ,               78.8   ,        87.9   ,            487   ,         99   ,                       68   ,                   0   ,                    5   ,               48.0   ,                  25.3   ,                 44.5   ,              12.4   ,               1   ,        0.6310   ,               82.0   ,                 13678   ,
2024-12-09 14:48:11 ,        1080.0   ,           1500.2   ,               78.9   ,        88.1   ,            487   ,         98   ,                       68   ,                   0   ,                    5   ,               48.3   ,                  25.6   ,                 44.8   ,              12.4   ,               1   ,        0.6310   ,               89.0   ,                 13680   ,
2024-12-09 14:48:12 ,        1095.0   ,           1500.2   ,               79.2   ,        88.4   ,            487   ,         98   ,                       67   ,                   0   ,                    4   ,               48.4   ,                  25.7   ,                 44.9   ,              12.4   ,               1   ,        0.6370   ,               85.0   ,                 13682   ,
2024-12-09 14:48:13 ,        1065.0   ,           1500.2   ,               79.0   ,        88.2   ,            487   ,         98   ,                       67   ,                   0   ,                    4   ,               47.9   ,                  25.3   ,                 44.4   ,              12.4   ,               1   ,        0.6250   ,               82.0   ,                 13683   ,
2024-12-09 14:48:14 ,        1065.0   ,           1500.2   ,               79.3   ,        88.4   ,            487   ,         98   ,                       67   ,                   0   ,                    4   ,               48.2   ,                  25.5   ,                 44.7   ,              12.4   ,               1   ,        0.6250   ,               88.0   ,                 13683   ,
2024-12-09 14:48:15 ,        1080.0   ,           1500.2   ,               79.6   ,        88.9   ,            487   ,         98   ,                       67   ,                   0   ,                    4   ,               47.9   ,                  25.3   ,                 44.4   ,              12.4   ,               1   ,        0.6310   ,               86.0   ,                 13650   ,
2024-12-09 14:48:16 ,        1065.0   ,           1500.2   ,               79.6   ,        88.9   ,            487   ,         98   ,                       66   ,                   0   ,                    5   ,               48.0   ,                  25.3   ,                 44.5   ,              12.4   ,               1   ,        0.6310   ,               89.0   ,                 13657   ,
2024-12-09 14:48:17 ,        1095.0   ,           1500.2   ,               79.9   ,        89.1   ,            487   ,         99   ,                       66   ,                   0   ,                    4   ,               47.7   ,                  25.3   ,                 44.2   ,              12.4   ,               1   ,        0.6370   ,               85.0   ,                 13660   ,
2024-12-09 14:48:18 ,        1110.0   ,           1500.2   ,               80.1   ,        89.3   ,            487   ,         98   ,                       66   ,                   0   ,                    4   ,               47.8   ,                  25.4   ,                 44.3   ,              12.4   ,               1   ,        0.6370   ,               83.0   ,                 13660   ,
2024-12-09 14:48:19 ,        1080.0   ,           1500.2   ,               80.1   ,        89.3   ,            487   ,         98   ,                       66   ,                   0   ,                    4   ,               47.7   ,                  25.1   ,                 44.2   ,              12.4   ,               1   ,        0.6310   ,               86.0   ,                 13657   ,
2024-12-09 14:48:20 ,         795.0   ,           1500.2   ,               78.8   ,        87.8   ,            487   ,         98   ,                       66   ,                   0   ,                    4   ,               38.1   ,                  17.4   ,                 34.6   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13655   ,
2024-12-09 14:48:21 ,         810.0   ,           1500.2   ,               78.3   ,        87.2   ,            487   ,         98   ,                       53   ,                   0   ,                    4   ,               38.3   ,                  17.4   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               91.0   ,                 13656   ,
2024-12-09 14:48:22 ,         780.0   ,           1500.2   ,               77.9   ,        86.9   ,            487   ,         99   ,                       50   ,                   0   ,                    3   ,               37.9   ,                  17.0   ,                 34.4   ,              12.4   ,               1   ,        0.6000   ,               91.0   ,                 13653   ,
2024-12-09 14:48:23 ,         810.0   ,           1500.2   ,               77.7   ,        86.8   ,            487   ,         98   ,                       50   ,                   0   ,                    3   ,               38.0   ,                  17.2   ,                 34.5   ,              12.4   ,               1   ,        0.6000   ,               83.0   ,                 13654   ,
2024-12-09 14:48:24 ,         810.0   ,           1500.2   ,               77.4   ,        86.4   ,            487   ,         99   ,                       51   ,                   0   ,                    3   ,               38.2   ,                  17.3   ,                 34.7   ,              12.4   ,               1   ,        0.6000   ,               87.0   ,                 13653   ,
2024-12-09 14:48:25 ,         795.0   ,           1500.2   ,               77.2   ,        86.3   ,            487   ,         99   ,                       50   ,                   0   ,                    3   ,               38.0   ,                  17.1   ,                 34.5   ,              12.4   ,               1   ,        0.6000   ,               82.0   ,                 13652   ,
2024-12-09 14:48:26 ,         795.0   ,           1500.2   ,               77.1   ,        86.2   ,            487   ,         99   ,                       51   ,                   0   ,                    3   ,               38.3   ,                  17.3   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               87.0   ,                 13653   ,
2024-12-09 14:48:27 ,         795.0   ,           1500.2   ,               77.0   ,        86.2   ,            487   ,         98   ,                       50   ,                   0   ,                    3   ,               38.2   ,                  17.3   ,                 34.7   ,              12.4   ,               1   ,        0.6000   ,               85.0   ,                 13653   ,
2024-12-09 14:48:28 ,         810.0   ,           1500.2   ,               76.8   ,        86.0   ,            487   ,         99   ,                       50   ,                   0   ,                    3   ,               38.1   ,                  17.2   ,                 34.6   ,              12.4   ,               1   ,        0.6000   ,               85.0   ,                 13653   ,
2024-12-09 14:48:29 ,         795.0   ,           1500.2   ,               76.4   ,        85.4   ,            487   ,         98   ,                       51   ,                   0   ,                    3   ,               38.1   ,                  17.2   ,                 34.6   ,              12.4   ,               1   ,        0.6000   ,               80.0   ,                 13650   ,
2024-12-09 14:48:30 ,         795.0   ,           1500.2   ,               76.2   ,        85.4   ,            487   ,         98   ,                       50   ,                   0   ,                    3   ,               38.2   ,                  17.2   ,                 34.7   ,              12.4   ,               1   ,        0.6000   ,               74.0   ,                 13651   ,
2024-12-09 14:48:31 ,         750.0   ,           1500.2   ,               75.9   ,        84.9   ,            487   ,         99   ,                       51   ,                   0   ,                    3   ,               38.3   ,                  17.3   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               84.0   ,                 13652   ,
2024-12-09 14:48:32 ,         795.0   ,           1500.2   ,               75.7   ,        84.8   ,            487   ,         99   ,                       50   ,                   0   ,                    3   ,               38.0   ,                  17.2   ,                 34.5   ,              12.4   ,               1   ,        0.6000   ,               83.0   ,                 13651   ,
2024-12-09 14:48:33 ,         825.0   ,           1500.2   ,               75.3   ,        84.3   ,            487   ,         99   ,                       51   ,                   0   ,                    4   ,               38.1   ,                  17.1   ,                 34.6   ,              12.4   ,               1   ,        0.6000   ,               85.0   ,                 13648   ,
2024-12-09 14:48:34 ,         750.0   ,           1500.2   ,               75.0   ,        84.0   ,            487   ,         99   ,                       51   ,                   0   ,                    3   ,               38.3   ,                  17.2   ,                 34.8   ,              12.3   ,               1   ,        0.6000   ,               92.0   ,                 13650   ,
2024-12-09 14:48:35 ,         765.0   ,           1500.2   ,               75.2   ,        84.3   ,            487   ,         99   ,                       51   ,                   0   ,                    3   ,               38.5   ,                  17.4   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               85.0   ,                 13644   ,
2024-12-09 14:48:36 ,         825.0   ,           1500.2   ,               75.2   ,        84.2   ,            487   ,         99   ,                       51   ,                   0   ,                    3   ,               38.3   ,                  17.2   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               73.0   ,                 13647   ,
2024-12-09 14:48:37 ,         840.0   ,           1500.2   ,               75.0   ,        84.1   ,            487   ,         99   ,                       51   ,                   0   ,                    3   ,               37.9   ,                  17.0   ,                 34.4   ,              12.4   ,               1   ,        0.6000   ,               76.0   ,                 13647   ,
2024-12-09 14:48:38 ,         825.0   ,           1500.2   ,               74.7   ,        83.6   ,            487   ,         99   ,                       52   ,                   0   ,                    3   ,               38.3   ,                  17.2   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               79.0   ,                 13647   ,
2024-12-09 14:48:39 ,         810.0   ,           1500.2   ,               74.4   ,        83.7   ,            487   ,         99   ,                       52   ,                   0   ,                    3   ,               38.3   ,                  17.2   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               86.0   ,                 13644   ,
2024-12-09 14:48:40 ,         825.0   ,           1500.2   ,               74.2   ,        83.2   ,            487   ,         98   ,                       52   ,                   0   ,                    3   ,               38.4   ,                  17.3   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               71.0   ,                 13645   ,
2024-12-09 14:48:41 ,         795.0   ,           1500.2   ,               74.0   ,        83.0   ,            487   ,         99   ,                       53   ,                   0   ,                    3   ,               38.2   ,                  17.1   ,                 34.7   ,              12.4   ,               1   ,        0.6000   ,               74.0   ,                 13643   ,
2024-12-09 14:48:42 ,         825.0   ,           1500.2   ,               73.7   ,        82.6   ,            487   ,         99   ,                       52   ,                   0   ,                    3   ,               38.8   ,                  17.5   ,                 35.3   ,              12.4   ,               1   ,        0.6000   ,               81.0   ,                 13642   ,
2024-12-09 14:48:43 ,         840.0   ,           1500.2   ,               73.7   ,        82.9   ,            487   ,         99   ,                       52   ,                   0   ,                    3   ,               38.5   ,                  17.4   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13640   ,
2024-12-09 14:48:44 ,         840.0   ,           1500.2   ,               73.5   ,        82.5   ,            487   ,         98   ,                       52   ,                   0   ,                    3   ,               38.5   ,                  17.3   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13644   ,
2024-12-09 14:48:45 ,         810.0   ,           1500.2   ,               73.3   ,        82.3   ,            487   ,         99   ,                       52   ,                   0   ,                    4   ,               38.5   ,                  17.3   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               82.0   ,                 13644   ,
2024-12-09 14:48:46 ,         840.0   ,           1500.2   ,               73.1   ,        82.2   ,            487   ,         98   ,                       52   ,                   0   ,                    3   ,               38.4   ,                  17.2   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               83.0   ,                 13643   ,
2024-12-09 14:48:47 ,         780.0   ,           1500.2   ,               72.9   ,        81.8   ,            484   ,         98   ,                       52   ,                   0   ,                    3   ,               38.0   ,                  17.0   ,                 34.5   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13642   ,
2024-12-09 14:48:48 ,         780.0   ,           1500.2   ,               72.8   ,        81.9   ,            484   ,         98   ,                       52   ,                   0   ,                    3   ,               38.5   ,                  17.4   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               83.0   ,                 13642   ,
2024-12-09 14:48:49 ,         810.0   ,           1500.2   ,               72.7   ,        82.0   ,            484   ,         99   ,                       52   ,                   0   ,                    3   ,               38.5   ,                  17.5   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               75.0   ,                 13640   ,
2024-12-09 14:48:50 ,         810.0   ,           1500.2   ,               72.6   ,        81.7   ,            484   ,         98   ,                       52   ,                   0   ,                    4   ,               38.8   ,                  17.6   ,                 35.3   ,              12.4   ,               1   ,        0.6000   ,               80.0   ,                 13642   ,
2024-12-09 14:48:51 ,         810.0   ,           1500.2   ,               73.0   ,        81.9   ,            484   ,         99   ,                       52   ,                   0   ,                    3   ,               38.3   ,                  17.2   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               82.0   ,                 13655   ,
2024-12-09 14:48:52 ,         855.0   ,           1500.2   ,               72.8   ,        81.8   ,            484   ,         98   ,                       52   ,                   0   ,                    3   ,               38.5   ,                  17.5   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               78.0   ,                 13655   ,
2024-12-09 14:48:53 ,         840.0   ,           1500.2   ,               72.7   ,        81.8   ,            484   ,         98   ,                       52   ,                   0   ,                    3   ,               38.4   ,                  17.2   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               81.0   ,                 13652   ,
2024-12-09 14:48:54 ,         810.0   ,           1500.2   ,               72.4   ,        81.5   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.5   ,                  17.3   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               82.0   ,                 13658   ,
2024-12-09 14:48:55 ,         780.0   ,           1500.2   ,               72.3   ,        81.4   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.3   ,                  17.1   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               71.0   ,                 13658   ,
2024-12-09 14:48:56 ,         840.0   ,           1500.2   ,               72.4   ,        81.6   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.1   ,                  17.0   ,                 34.6   ,              12.4   ,               1   ,        0.6000   ,               85.0   ,                 13656   ,
2024-12-09 14:48:57 ,         870.0   ,           1500.2   ,               72.3   ,        81.5   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.4   ,                  17.2   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               78.0   ,                 13654   ,
2024-12-09 14:48:58 ,         870.0   ,           1500.2   ,               72.3   ,        81.3   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.2   ,                  17.2   ,                 34.7   ,              12.4   ,               1   ,        0.6000   ,               79.0   ,                 13656   ,
2024-12-09 14:48:59 ,         840.0   ,           1500.2   ,               72.0   ,        80.9   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.6   ,                  17.4   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               71.0   ,                 13655   ,
2024-12-09 14:49:00 ,         780.0   ,           1500.2   ,               71.9   ,        80.9   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.4   ,                  17.3   ,                 34.9   ,              12.4   ,               1   ,        0.6000   ,               79.0   ,                 13656   ,
2024-12-09 14:49:01 ,         795.0   ,           1500.2   ,               71.8   ,        80.8   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.7   ,                  17.5   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               91.0   ,                 13654   ,
2024-12-09 14:49:02 ,         840.0   ,           1500.2   ,               71.8   ,        80.9   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.8   ,                  17.6   ,                 35.3   ,              12.4   ,               1   ,        0.6000   ,               80.0   ,                 13654   ,
2024-12-09 14:49:03 ,         885.0   ,           1500.2   ,               71.9   ,        81.0   ,            484   ,         99   ,                       52   ,                   0   ,                    3   ,               38.2   ,                  17.2   ,                 34.7   ,              12.4   ,               1   ,        0.6000   ,               75.0   ,                 13642   ,
2024-12-09 14:49:04 ,         855.0   ,           1500.2   ,               71.9   ,        80.8   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.6   ,                  17.4   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               84.0   ,                 13645   ,
2024-12-09 14:49:05 ,         780.0   ,           1500.2   ,               72.0   ,        80.8   ,            484   ,         99   ,                       52   ,                   0   ,                    3   ,               38.2   ,                  17.2   ,                 34.7   ,              12.4   ,               1   ,        0.6000   ,               82.0   ,                 13644   ,
2024-12-09 14:49:06 ,         870.0   ,           1500.2   ,               71.8   ,        80.9   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               38.5   ,                  17.4   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               81.0   ,                 13644   ,
2024-12-09 14:49:07 ,         870.0   ,           1500.2   ,               71.8   ,        80.9   ,            484   ,         98   ,                       53   ,                   0   ,                    4   ,               38.5   ,                  17.5   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13646   ,
2024-12-09 14:49:08 ,         825.0   ,           1500.2   ,               71.6   ,        80.6   ,            484   ,         99   ,                       53   ,                   0   ,                    4   ,               38.6   ,                  17.5   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               75.0   ,                 13645   ,
2024-12-09 14:49:09 ,         795.0   ,           1500.2   ,               71.6   ,        80.5   ,            484   ,         98   ,                       54   ,                   0   ,                    3   ,               38.7   ,                  17.6   ,                 35.2   ,              12.4   ,               1   ,        0.6000   ,               79.0   ,                 13647   ,
2024-12-09 14:49:10 ,         810.0   ,           1500.2   ,               71.8   ,        80.9   ,            484   ,         98   ,                       54   ,                   0   ,                    3   ,               38.5   ,                  17.5   ,                 35.0   ,              12.4   ,               1   ,        0.6000   ,               71.0   ,                 13645   ,
2024-12-09 14:49:11 ,         885.0   ,           1500.2   ,               71.5   ,        80.6   ,            484   ,         99   ,                       54   ,                   0   ,                    4   ,               38.6   ,                  17.5   ,                 35.1   ,              12.4   ,               1   ,        0.6000   ,               77.0   ,                 13645   ,
2024-12-09 14:49:12 ,         765.0   ,           1500.2   ,               71.3   ,        80.4   ,            484   ,         99   ,                       54   ,                   0   ,                    4   ,               38.3   ,                  17.1   ,                 34.8   ,              12.4   ,               1   ,        0.6000   ,               72.0   ,                 13645   ,
2024-12-09 14:49:13 ,         810.0   ,           1500.2   ,               71.4   ,        80.3   ,            484   ,         99   ,                       53   ,                   0   ,                    3   ,               38.2   ,                  17.2   ,                 34.7   ,              12.4   ,               1   ,        0.6000   ,               80.0   ,                 13646   ,
